country,continent,slope,block_x,block_y,block
Ukraine,EUROPE,-50688.119601329396,Top (↑),Top (↑),Neutral (≈)
Pakistan,ASIA,-43090.83831672247,Neutral (≈),Neutral (≈),Neutral (≈)
Pakistan,ASIA,-43090.83831672247,Bottom (↓),Bottom (↓),Neutral (≈)
Pakistan,ASIA,-43090.83831672247,Bottom (↓),Neutral (≈),Neutral (≈)
Pakistan,ASIA,-43090.83831672247,Top (↑),Top (↑),Neutral (≈)
Pakistan,ASIA,-43090.83831672247,Top (↑),Neutral (≈),Neutral (≈)
Pakistan,ASIA,-43090.83831672247,Top (↑),Bottom (↓),Neutral (≈)
Pakistan,ASIA,-43090.83831672247,Neutral (≈),Top (↑),Neutral (≈)
Pakistan,ASIA,-43090.83831672247,Neutral (≈),Bottom (↓),Neutral (≈)
Pakistan,ASIA,-43090.83831672247,Bottom (↓),Top (↑),Neutral (≈)
Kazakhstan,ASIA,-22539.84459210041,Top (↑),Top (↑),Neutral (≈)
Kazakhstan,ASIA,-22539.84459210041,Top (↑),Neutral (≈),Neutral (≈)
Kazakhstan,ASIA,-22539.84459210041,Top (↑),Bottom (↓),Neutral (≈)
Kazakhstan,ASIA,-22539.84459210041,Neutral (≈),Top (↑),Neutral (≈)
Kazakhstan,ASIA,-22539.84459210041,Neutral (≈),Bottom (↓),Neutral (≈)
Kazakhstan,ASIA,-22539.84459210041,Bottom (↓),Top (↑),Neutral (≈)
Kazakhstan,ASIA,-22539.84459210041,Bottom (↓),Bottom (↓),Neutral (≈)
Kazakhstan,ASIA,-22539.84459210041,Neutral (≈),Neutral (≈),Neutral (≈)
Kazakhstan,ASIA,-22539.84459210041,Bottom (↓),Neutral (≈),Neutral (≈)
Serbia,EUROPE,-20757.546204011644,Bottom (↓),Top (↑),Neutral (≈)
Serbia,EUROPE,-20757.546204011644,Top (↑),Bottom (↓),Neutral (≈)
Serbia,EUROPE,-20757.546204011644,Neutral (≈),Top (↑),Neutral (≈)
Serbia,EUROPE,-20757.546204011644,Neutral (≈),Neutral (≈),Neutral (≈)
Serbia,EUROPE,-20757.546204011644,Bottom (↓),Bottom (↓),Neutral (≈)
Serbia,EUROPE,-20757.546204011644,Bottom (↓),Neutral (≈),Neutral (≈)
Serbia,EUROPE,-20757.546204011644,Top (↑),Neutral (≈),Neutral (≈)
Serbia,EUROPE,-20757.546204011644,Top (↑),Top (↑),Neutral (≈)
Serbia,EUROPE,-20757.546204011644,Neutral (≈),Bottom (↓),Neutral (≈)
Malawi,Africa,-16960.77174849273,Bottom (↓),Top (↑),Neutral (≈)
Malawi,Africa,-16960.77174849273,Neutral (≈),Neutral (≈),Neutral (≈)
Malawi,Africa,-16960.77174849273,Neutral (≈),Top (↑),Neutral (≈)
Malawi,Africa,-16960.77174849273,Top (↑),Bottom (↓),Neutral (≈)
Malawi,Africa,-16960.77174849273,Top (↑),Neutral (≈),Neutral (≈)
Malawi,Africa,-16960.77174849273,Top (↑),Top (↑),Neutral (≈)
Malawi,Africa,-16960.77174849273,Bottom (↓),Neutral (≈),Neutral (≈)
Malawi,Africa,-16960.77174849273,Bottom (↓),Bottom (↓),Neutral (≈)
Malawi,Africa,-16960.77174849273,Neutral (≈),Bottom (↓),Neutral (≈)
Guinea,Africa,-16106.454534268745,Bottom (↓),Bottom (↓),Neutral (≈)
Guinea,Africa,-16106.454534268745,Bottom (↓),Neutral (≈),Neutral (≈)
Guinea,Africa,-16106.454534268745,Bottom (↓),Top (↑),Neutral (≈)
Guinea,Africa,-16106.454534268745,Neutral (≈),Bottom (↓),Neutral (≈)
Guinea,Africa,-16106.454534268745,Neutral (≈),Neutral (≈),Neutral (≈)
Guinea,Africa,-16106.454534268745,Neutral (≈),Top (↑),Neutral (≈)
Guinea,Africa,-16106.454534268745,Top (↑),Bottom (↓),Neutral (≈)
Guinea,Africa,-16106.454534268745,Top (↑),Top (↑),Neutral (≈)
Guinea,Africa,-16106.454534268745,Top (↑),Neutral (≈),Neutral (≈)
United Republic of Tanzania,Africa,-15439.597022271668,Bottom (↓),Bottom (↓),Neutral (≈)
United Republic of Tanzania,Africa,-15439.597022271668,Bottom (↓),Neutral (≈),Neutral (≈)
United Republic of Tanzania,Africa,-15439.597022271668,Bottom (↓),Top (↑),Neutral (≈)
United Republic of Tanzania,Africa,-15439.597022271668,Neutral (≈),Bottom (↓),Neutral (≈)
United Republic of Tanzania,Africa,-15439.597022271668,Top (↑),Top (↑),Neutral (≈)
United Republic of Tanzania,Africa,-15439.597022271668,Neutral (≈),Neutral (≈),Neutral (≈)
United Republic of Tanzania,Africa,-15439.597022271668,Neutral (≈),Top (↑),Neutral (≈)
United Republic of Tanzania,Africa,-15439.597022271668,Top (↑),Bottom (↓),Neutral (≈)
United Republic of Tanzania,Africa,-15439.597022271668,Top (↑),Neutral (≈),Neutral (≈)
Uzbekistan,ASIA,-14734.22480620169,Top (↑),Neutral (≈),Neutral (≈)
Uzbekistan,ASIA,-14734.22480620169,Bottom (↓),Neutral (≈),Neutral (≈)
Uzbekistan,ASIA,-14734.22480620169,Neutral (≈),Bottom (↓),Neutral (≈)
Uzbekistan,ASIA,-14734.22480620169,Top (↑),Bottom (↓),Neutral (≈)
Uzbekistan,ASIA,-14734.22480620169,Neutral (≈),Top (↑),Neutral (≈)
Uzbekistan,ASIA,-14734.22480620169,Bottom (↓),Top (↑),Neutral (≈)
Uzbekistan,ASIA,-14734.22480620169,Neutral (≈),Neutral (≈),Neutral (≈)
Uzbekistan,ASIA,-14734.22480620169,Bottom (↓),Bottom (↓),Neutral (≈)
Uzbekistan,ASIA,-14734.22480620169,Top (↑),Top (↑),Neutral (≈)
Kyrgyzstan,ASIA,-12729.283868586308,Bottom (↓),Bottom (↓),Neutral (≈)
Kyrgyzstan,ASIA,-12729.283868586308,Bottom (↓),Neutral (≈),Neutral (≈)
Kyrgyzstan,ASIA,-12729.283868586308,Top (↑),Neutral (≈),Neutral (≈)
Kyrgyzstan,ASIA,-12729.283868586308,Top (↑),Bottom (↓),Neutral (≈)
Kyrgyzstan,ASIA,-12729.283868586308,Neutral (≈),Top (↑),Neutral (≈)
Kyrgyzstan,ASIA,-12729.283868586308,Neutral (≈),Neutral (≈),Neutral (≈)
Kyrgyzstan,ASIA,-12729.283868586308,Neutral (≈),Bottom (↓),Neutral (≈)
Kyrgyzstan,ASIA,-12729.283868586308,Bottom (↓),Top (↑),Neutral (≈)
Kyrgyzstan,ASIA,-12729.283868586308,Top (↑),Top (↑),Neutral (≈)
Latvia,EUROPE,-12221.014888642905,Bottom (↓),Neutral (≈),Neutral (≈)
Latvia,EUROPE,-12221.014888642905,Bottom (↓),Top (↑),Neutral (≈)
Latvia,EUROPE,-12221.014888642905,Neutral (≈),Bottom (↓),Neutral (≈)
Latvia,EUROPE,-12221.014888642905,Neutral (≈),Top (↑),Neutral (≈)
Latvia,EUROPE,-12221.014888642905,Top (↑),Bottom (↓),Neutral (≈)
Latvia,EUROPE,-12221.014888642905,Bottom (↓),Bottom (↓),Neutral (≈)
Latvia,EUROPE,-12221.014888642905,Neutral (≈),Neutral (≈),Neutral (≈)
Latvia,EUROPE,-12221.014888642905,Top (↑),Neutral (≈),Neutral (≈)
Latvia,EUROPE,-12221.014888642905,Top (↑),Top (↑),Neutral (≈)
Armenia,ASIA,-11331.149255568003,Top (↑),Neutral (≈),Neutral (≈)
Armenia,ASIA,-11331.149255568003,Top (↑),Bottom (↓),Neutral (≈)
Armenia,ASIA,-11331.149255568003,Neutral (≈),Top (↑),Neutral (≈)
Armenia,ASIA,-11331.149255568003,Neutral (≈),Neutral (≈),Neutral (≈)
Armenia,ASIA,-11331.149255568003,Neutral (≈),Bottom (↓),Neutral (≈)
Armenia,ASIA,-11331.149255568003,Bottom (↓),Top (↑),Neutral (≈)
Armenia,ASIA,-11331.149255568003,Bottom (↓),Neutral (≈),Neutral (≈)
Armenia,ASIA,-11331.149255568003,Bottom (↓),Bottom (↓),Neutral (≈)
Armenia,ASIA,-11331.149255568003,Top (↑),Top (↑),Neutral (≈)
Republic of Moldova,EUROPE,-10647.511874000329,Neutral (≈),Bottom (↓),Neutral (≈)
Republic of Moldova,EUROPE,-10647.511874000329,Bottom (↓),Neutral (≈),Neutral (≈)
Republic of Moldova,EUROPE,-10647.511874000329,Top (↑),Top (↑),Neutral (≈)
Republic of Moldova,EUROPE,-10647.511874000329,Top (↑),Neutral (≈),Neutral (≈)
Republic of Moldova,EUROPE,-10647.511874000329,Top (↑),Bottom (↓),Neutral (≈)
Republic of Moldova,EUROPE,-10647.511874000329,Neutral (≈),Top (↑),Neutral (≈)
Republic of Moldova,EUROPE,-10647.511874000329,Neutral (≈),Neutral (≈),Neutral (≈)
Republic of Moldova,EUROPE,-10647.511874000329,Bottom (↓),Top (↑),Neutral (≈)
Republic of Moldova,EUROPE,-10647.511874000329,Bottom (↓),Bottom (↓),Neutral (≈)
Azerbaijan,ASIA,-10177.345022763797,Bottom (↓),Bottom (↓),Neutral (≈)
Azerbaijan,ASIA,-10177.345022763797,Bottom (↓),Neutral (≈),Neutral (≈)
Azerbaijan,ASIA,-10177.345022763797,Neutral (≈),Bottom (↓),Neutral (≈)
Azerbaijan,ASIA,-10177.345022763797,Bottom (↓),Top (↑),Neutral (≈)
Azerbaijan,ASIA,-10177.345022763797,Neutral (≈),Neutral (≈),Neutral (≈)
Azerbaijan,ASIA,-10177.345022763797,Neutral (≈),Top (↑),Neutral (≈)
Azerbaijan,ASIA,-10177.345022763797,Top (↑),Bottom (↓),Neutral (≈)
Azerbaijan,ASIA,-10177.345022763797,Top (↑),Neutral (≈),Neutral (≈)
Azerbaijan,ASIA,-10177.345022763797,Top (↑),Top (↑),Neutral (≈)
Iran (Islamic Republic of),ASIA,-7990.7620278084,Neutral (≈),Top (↑),Neutral (≈)
Iran (Islamic Republic of),ASIA,-7990.7620278084,Neutral (≈),Neutral (≈),Neutral (≈)
Iran (Islamic Republic of),ASIA,-7990.7620278084,Bottom (↓),Bottom (↓),Neutral (≈)
Iran (Islamic Republic of),ASIA,-7990.7620278084,Bottom (↓),Neutral (≈),Neutral (≈)
Iran (Islamic Republic of),ASIA,-7990.7620278084,Bottom (↓),Top (↑),Neutral (≈)
Iran (Islamic Republic of),ASIA,-7990.7620278084,Neutral (≈),Bottom (↓),Neutral (≈)
Iran (Islamic Republic of),ASIA,-7990.7620278084,Top (↑),Neutral (≈),Neutral (≈)
Iran (Islamic Republic of),ASIA,-7990.7620278084,Top (↑),Bottom (↓),Neutral (≈)
Iran (Islamic Republic of),ASIA,-7990.7620278084,Top (↑),Top (↑),Neutral (≈)
Somalia,Africa,-6176.679217423403,Bottom (↓),Bottom (↓),Neutral (≈)
Somalia,Africa,-6176.679217423403,Bottom (↓),Neutral (≈),Neutral (≈)
Somalia,Africa,-6176.679217423403,Bottom (↓),Top (↑),Neutral (≈)
Somalia,Africa,-6176.679217423403,Neutral (≈),Bottom (↓),Neutral (≈)
Somalia,Africa,-6176.679217423403,Neutral (≈),Neutral (≈),Neutral (≈)
Somalia,Africa,-6176.679217423403,Neutral (≈),Top (↑),Neutral (≈)
Somalia,Africa,-6176.679217423403,Top (↑),Bottom (↓),Neutral (≈)
Somalia,Africa,-6176.679217423403,Top (↑),Neutral (≈),Neutral (≈)
Somalia,Africa,-6176.679217423403,Top (↑),Top (↑),Neutral (≈)
Lithuania,EUROPE,-5224.734342315774,Neutral (≈),Neutral (≈),Neutral (≈)
Lithuania,EUROPE,-5224.734342315774,Bottom (↓),Bottom (↓),Neutral (≈)
Lithuania,EUROPE,-5224.734342315774,Bottom (↓),Neutral (≈),Neutral (≈)
Lithuania,EUROPE,-5224.734342315774,Bottom (↓),Top (↑),Neutral (≈)
Lithuania,EUROPE,-5224.734342315774,Neutral (≈),Bottom (↓),Neutral (≈)
Lithuania,EUROPE,-5224.734342315774,Neutral (≈),Top (↑),Neutral (≈)
Lithuania,EUROPE,-5224.734342315774,Top (↑),Bottom (↓),Neutral (≈)
Lithuania,EUROPE,-5224.734342315774,Top (↑),Neutral (≈),Neutral (≈)
Lithuania,EUROPE,-5224.734342315774,Top (↑),Top (↑),Neutral (≈)
Honduras,Latin America and the Caribbean,-5219.243755383315,Bottom (↓),Bottom (↓),Neutral (≈)
Honduras,Latin America and the Caribbean,-5219.243755383315,Bottom (↓),Neutral (≈),Neutral (≈)
Honduras,Latin America and the Caribbean,-5219.243755383315,Bottom (↓),Top (↑),Neutral (≈)
Honduras,Latin America and the Caribbean,-5219.243755383315,Neutral (≈),Bottom (↓),Neutral (≈)
Honduras,Latin America and the Caribbean,-5219.243755383315,Neutral (≈),Neutral (≈),Neutral (≈)
Honduras,Latin America and the Caribbean,-5219.243755383315,Neutral (≈),Top (↑),Neutral (≈)
Honduras,Latin America and the Caribbean,-5219.243755383315,Top (↑),Bottom (↓),Neutral (≈)
Honduras,Latin America and the Caribbean,-5219.243755383315,Top (↑),Neutral (≈),Neutral (≈)
Honduras,Latin America and the Caribbean,-5219.243755383315,Top (↑),Top (↑),Neutral (≈)
Belarus,EUROPE,-5091.717484926834,Top (↑),Neutral (≈),Neutral (≈)
Belarus,EUROPE,-5091.717484926834,Top (↑),Top (↑),Neutral (≈)
Belarus,EUROPE,-5091.717484926834,Bottom (↓),Bottom (↓),Neutral (≈)
Belarus,EUROPE,-5091.717484926834,Bottom (↓),Neutral (≈),Neutral (≈)
Belarus,EUROPE,-5091.717484926834,Bottom (↓),Top (↑),Neutral (≈)
Belarus,EUROPE,-5091.717484926834,Neutral (≈),Neutral (≈),Neutral (≈)
Belarus,EUROPE,-5091.717484926834,Neutral (≈),Top (↑),Neutral (≈)
Belarus,EUROPE,-5091.717484926834,Top (↑),Bottom (↓),Neutral (≈)
Belarus,EUROPE,-5091.717484926834,Neutral (≈),Bottom (↓),Neutral (≈)
Estonia,EUROPE,-4914.060046757757,Bottom (↓),Bottom (↓),Neutral (≈)
Estonia,EUROPE,-4914.060046757757,Top (↑),Neutral (≈),Neutral (≈)
Estonia,EUROPE,-4914.060046757757,Bottom (↓),Neutral (≈),Neutral (≈)
Estonia,EUROPE,-4914.060046757757,Bottom (↓),Top (↑),Neutral (≈)
Estonia,EUROPE,-4914.060046757757,Neutral (≈),Bottom (↓),Neutral (≈)
Estonia,EUROPE,-4914.060046757757,Neutral (≈),Neutral (≈),Neutral (≈)
Estonia,EUROPE,-4914.060046757757,Neutral (≈),Top (↑),Neutral (≈)
Estonia,EUROPE,-4914.060046757757,Top (↑),Bottom (↓),Neutral (≈)
Estonia,EUROPE,-4914.060046757757,Top (↑),Top (↑),Neutral (≈)
Georgia,ASIA,-4695.35191337519,Top (↑),Top (↑),Neutral (≈)
Georgia,ASIA,-4695.35191337519,Top (↑),Neutral (≈),Neutral (≈)
Georgia,ASIA,-4695.35191337519,Top (↑),Bottom (↓),Neutral (≈)
Georgia,ASIA,-4695.35191337519,Neutral (≈),Top (↑),Neutral (≈)
Georgia,ASIA,-4695.35191337519,Neutral (≈),Neutral (≈),Neutral (≈)
Georgia,ASIA,-4695.35191337519,Neutral (≈),Bottom (↓),Neutral (≈)
Georgia,ASIA,-4695.35191337519,Bottom (↓),Bottom (↓),Neutral (≈)
Georgia,ASIA,-4695.35191337519,Bottom (↓),Neutral (≈),Neutral (≈)
Georgia,ASIA,-4695.35191337519,Bottom (↓),Top (↑),Neutral (≈)
Democratic Republic of the Congo,Africa,-4689.645133505702,Top (↑),Top (↑),Neutral (≈)
Democratic Republic of the Congo,Africa,-4689.645133505702,Top (↑),Neutral (≈),Neutral (≈)
Democratic Republic of the Congo,Africa,-4689.645133505702,Top (↑),Bottom (↓),Neutral (≈)
Democratic Republic of the Congo,Africa,-4689.645133505702,Neutral (≈),Top (↑),Neutral (≈)
Democratic Republic of the Congo,Africa,-4689.645133505702,Neutral (≈),Neutral (≈),Neutral (≈)
Democratic Republic of the Congo,Africa,-4689.645133505702,Neutral (≈),Bottom (↓),Neutral (≈)
Democratic Republic of the Congo,Africa,-4689.645133505702,Bottom (↓),Top (↑),Neutral (≈)
Democratic Republic of the Congo,Africa,-4689.645133505702,Bottom (↓),Bottom (↓),Neutral (≈)
Democratic Republic of the Congo,Africa,-4689.645133505702,Bottom (↓),Neutral (≈),Neutral (≈)
Sierra Leone,Africa,-3920.178786760191,Top (↑),Bottom (↓),Neutral (≈)
Sierra Leone,Africa,-3920.178786760191,Bottom (↓),Bottom (↓),Neutral (≈)
Sierra Leone,Africa,-3920.178786760191,Bottom (↓),Neutral (≈),Neutral (≈)
Sierra Leone,Africa,-3920.178786760191,Bottom (↓),Top (↑),Neutral (≈)
Sierra Leone,Africa,-3920.178786760191,Neutral (≈),Bottom (↓),Neutral (≈)
Sierra Leone,Africa,-3920.178786760191,Neutral (≈),Neutral (≈),Neutral (≈)
Sierra Leone,Africa,-3920.178786760191,Neutral (≈),Top (↑),Neutral (≈)
Sierra Leone,Africa,-3920.178786760191,Top (↑),Neutral (≈),Neutral (≈)
Sierra Leone,Africa,-3920.178786760191,Top (↑),Top (↑),Neutral (≈)
Zimbabwe,Africa,-3795.615110126753,Top (↑),Neutral (≈),Neutral (≈)
Zimbabwe,Africa,-3795.615110126753,Bottom (↓),Bottom (↓),Neutral (≈)
Zimbabwe,Africa,-3795.615110126753,Bottom (↓),Neutral (≈),Neutral (≈)
Zimbabwe,Africa,-3795.615110126753,Bottom (↓),Top (↑),Neutral (≈)
Zimbabwe,Africa,-3795.615110126753,Neutral (≈),Bottom (↓),Neutral (≈)
Zimbabwe,Africa,-3795.615110126753,Neutral (≈),Neutral (≈),Neutral (≈)
Zimbabwe,Africa,-3795.615110126753,Top (↑),Bottom (↓),Neutral (≈)
Zimbabwe,Africa,-3795.615110126753,Neutral (≈),Top (↑),Neutral (≈)
Zimbabwe,Africa,-3795.615110126753,Top (↑),Top (↑),Neutral (≈)
Tajikistan,ASIA,-3661.2707025963123,Top (↑),Bottom (↓),Neutral (≈)
Tajikistan,ASIA,-3661.2707025963123,Bottom (↓),Bottom (↓),Neutral (≈)
Tajikistan,ASIA,-3661.2707025963123,Bottom (↓),Neutral (≈),Neutral (≈)
Tajikistan,ASIA,-3661.2707025963123,Bottom (↓),Top (↑),Neutral (≈)
Tajikistan,ASIA,-3661.2707025963123,Neutral (≈),Bottom (↓),Neutral (≈)
Tajikistan,ASIA,-3661.2707025963123,Neutral (≈),Neutral (≈),Neutral (≈)
Tajikistan,ASIA,-3661.2707025963123,Top (↑),Top (↑),Neutral (≈)
Tajikistan,ASIA,-3661.2707025963123,Top (↑),Neutral (≈),Neutral (≈)
Tajikistan,ASIA,-3661.2707025963123,Neutral (≈),Top (↑),Neutral (≈)
Guatemala,Latin America and the Caribbean,-3606.690906853706,Neutral (≈),Bottom (↓),Neutral (≈)
Guatemala,Latin America and the Caribbean,-3606.690906853706,Bottom (↓),Top (↑),Neutral (≈)
Guatemala,Latin America and the Caribbean,-3606.690906853706,Bottom (↓),Neutral (≈),Neutral (≈)
Guatemala,Latin America and the Caribbean,-3606.690906853706,Bottom (↓),Bottom (↓),Neutral (≈)
Guatemala,Latin America and the Caribbean,-3606.690906853706,Top (↑),Top (↑),Neutral (≈)
Guatemala,Latin America and the Caribbean,-3606.690906853706,Top (↑),Bottom (↓),Neutral (≈)
Guatemala,Latin America and the Caribbean,-3606.690906853706,Top (↑),Neutral (≈),Neutral (≈)
Guatemala,Latin America and the Caribbean,-3606.690906853706,Neutral (≈),Neutral (≈),Neutral (≈)
Guatemala,Latin America and the Caribbean,-3606.690906853706,Neutral (≈),Top (↑),Neutral (≈)
Nepal,ASIA,-3475.0364218039413,Bottom (↓),Neutral (≈),Neutral (≈)
Nepal,ASIA,-3475.0364218039413,Bottom (↓),Top (↑),Neutral (≈)
Nepal,ASIA,-3475.0364218039413,Neutral (≈),Bottom (↓),Neutral (≈)
Nepal,ASIA,-3475.0364218039413,Neutral (≈),Neutral (≈),Neutral (≈)
Nepal,ASIA,-3475.0364218039413,Neutral (≈),Top (↑),Neutral (≈)
Nepal,ASIA,-3475.0364218039413,Bottom (↓),Bottom (↓),Neutral (≈)
Nepal,ASIA,-3475.0364218039413,Top (↑),Bottom (↓),Neutral (≈)
Nepal,ASIA,-3475.0364218039413,Top (↑),Neutral (≈),Neutral (≈)
Nepal,ASIA,-3475.0364218039413,Top (↑),Top (↑),Neutral (≈)
Puerto Rico,Latin America and the Caribbean,-3405.3387473852968,Top (↑),Neutral (≈),Neutral (≈)
Puerto Rico,Latin America and the Caribbean,-3405.3387473852968,Bottom (↓),Top (↑),Neutral (≈)
Puerto Rico,Latin America and the Caribbean,-3405.3387473852968,Bottom (↓),Neutral (≈),Neutral (≈)
Puerto Rico,Latin America and the Caribbean,-3405.3387473852968,Neutral (≈),Top (↑),Neutral (≈)
Puerto Rico,Latin America and the Caribbean,-3405.3387473852968,Top (↑),Bottom (↓),Neutral (≈)
Puerto Rico,Latin America and the Caribbean,-3405.3387473852968,Neutral (≈),Neutral (≈),Neutral (≈)
Puerto Rico,Latin America and the Caribbean,-3405.3387473852968,Top (↑),Top (↑),Neutral (≈)
Puerto Rico,Latin America and the Caribbean,-3405.3387473852968,Bottom (↓),Bottom (↓),Neutral (≈)
Puerto Rico,Latin America and the Caribbean,-3405.3387473852968,Neutral (≈),Bottom (↓),Neutral (≈)
Turkmenistan,ASIA,-3084.225544481382,Bottom (↓),Neutral (≈),Neutral (≈)
Turkmenistan,ASIA,-3084.225544481382,Bottom (↓),Top (↑),Neutral (≈)
Turkmenistan,ASIA,-3084.225544481382,Neutral (≈),Bottom (↓),Neutral (≈)
Turkmenistan,ASIA,-3084.225544481382,Neutral (≈),Neutral (≈),Neutral (≈)
Turkmenistan,ASIA,-3084.225544481382,Bottom (↓),Bottom (↓),Neutral (≈)
Turkmenistan,ASIA,-3084.225544481382,Top (↑),Bottom (↓),Neutral (≈)
Turkmenistan,ASIA,-3084.225544481382,Top (↑),Top (↑),Neutral (≈)
Turkmenistan,ASIA,-3084.225544481382,Top (↑),Neutral (≈),Neutral (≈)
Turkmenistan,ASIA,-3084.225544481382,Neutral (≈),Top (↑),Neutral (≈)
Zambia,Africa,-3049.4465362372853,Top (↑),Neutral (≈),Neutral (≈)
Zambia,Africa,-3049.4465362372853,Bottom (↓),Bottom (↓),Neutral (≈)
Zambia,Africa,-3049.4465362372853,Bottom (↓),Neutral (≈),Neutral (≈)
Zambia,Africa,-3049.4465362372853,Bottom (↓),Top (↑),Neutral (≈)
Zambia,Africa,-3049.4465362372853,Neutral (≈),Bottom (↓),Neutral (≈)
Zambia,Africa,-3049.4465362372853,Neutral (≈),Neutral (≈),Neutral (≈)
Zambia,Africa,-3049.4465362372853,Neutral (≈),Top (↑),Neutral (≈)
Zambia,Africa,-3049.4465362372853,Top (↑),Bottom (↓),Neutral (≈)
Zambia,Africa,-3049.4465362372853,Top (↑),Top (↑),Neutral (≈)
Liberia,Africa,-2095.3520364218507,Bottom (↓),Top (↑),Neutral (≈)
Liberia,Africa,-2095.3520364218507,Bottom (↓),Neutral (≈),Neutral (≈)
Liberia,Africa,-2095.3520364218507,Neutral (≈),Bottom (↓),Neutral (≈)
Liberia,Africa,-2095.3520364218507,Neutral (≈),Neutral (≈),Neutral (≈)
Liberia,Africa,-2095.3520364218507,Neutral (≈),Top (↑),Neutral (≈)
Liberia,Africa,-2095.3520364218507,Top (↑),Bottom (↓),Neutral (≈)
Liberia,Africa,-2095.3520364218507,Top (↑),Neutral (≈),Neutral (≈)
Liberia,Africa,-2095.3520364218507,Top (↑),Top (↑),Neutral (≈)
Liberia,Africa,-2095.3520364218507,Bottom (↓),Bottom (↓),Neutral (≈)
Philippines,ASIA,-1655.886058816308,Bottom (↓),Top (↑),Neutral (≈)
Philippines,ASIA,-1655.886058816308,Neutral (≈),Bottom (↓),Neutral (≈)
Philippines,ASIA,-1655.886058816308,Neutral (≈),Neutral (≈),Neutral (≈)
Philippines,ASIA,-1655.886058816308,Neutral (≈),Top (↑),Neutral (≈)
Philippines,ASIA,-1655.886058816308,Bottom (↓),Bottom (↓),Neutral (≈)
Philippines,ASIA,-1655.886058816308,Top (↑),Neutral (≈),Neutral (≈)
Philippines,ASIA,-1655.886058816308,Top (↑),Top (↑),Neutral (≈)
Philippines,ASIA,-1655.886058816308,Top (↑),Bottom (↓),Neutral (≈)
Philippines,ASIA,-1655.886058816308,Bottom (↓),Neutral (≈),Neutral (≈)
Myanmar,ASIA,-1582.8732619663006,Bottom (↓),Neutral (≈),Neutral (≈)
Myanmar,ASIA,-1582.8732619663006,Bottom (↓),Bottom (↓),Neutral (≈)
Myanmar,ASIA,-1582.8732619663006,Top (↑),Neutral (≈),Neutral (≈)
Myanmar,ASIA,-1582.8732619663006,Top (↑),Top (↑),Neutral (≈)
Myanmar,ASIA,-1582.8732619663006,Top (↑),Bottom (↓),Neutral (≈)
Myanmar,ASIA,-1582.8732619663006,Neutral (≈),Top (↑),Neutral (≈)
Myanmar,ASIA,-1582.8732619663006,Neutral (≈),Neutral (≈),Neutral (≈)
Myanmar,ASIA,-1582.8732619663006,Neutral (≈),Bottom (↓),Neutral (≈)
Myanmar,ASIA,-1582.8732619663006,Bottom (↓),Top (↑),Neutral (≈)
Bosnia and Herzegovina,EUROPE,-1120.2511381813936,Bottom (↓),Top (↑),Neutral (≈)
Bosnia and Herzegovina,EUROPE,-1120.2511381813936,Neutral (≈),Bottom (↓),Neutral (≈)
